tag,fit,condition,generic,type,sample,combine,outcome,detail
"live","rbart.kT0","method:extract.rbart","extract","ranef","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:extract.rbart","extract","ranef","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:extract.rbart","extract","trees","train","TRUE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","trees","train","FALSE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","trees","test","TRUE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","trees","test","FALSE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","trees","zzz-bad-sample","TRUE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","trees","zzz-bad-sample","FALSE","refused","extracting trees requires rbart to be called with 'keepTrees' == TRUE"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","train","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","train","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","test","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","test","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","zzz-bad-sample","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:extract.rbart","extract","zzz-bad-type","zzz-bad-sample","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.kT0","method:fitted.rbart","fitted","ev","train","","accepted","numeric len40"
"live","rbart.kT0","method:fitted.rbart","fitted","ev","test","","accepted","numeric len12"
"live","rbart.kT0","method:fitted.rbart","fitted","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:fitted.rbart","fitted","ppd","train","","accepted","numeric len40"
"live","rbart.kT0","method:fitted.rbart","fitted","ppd","test","","accepted","numeric len12"
"live","rbart.kT0","method:fitted.rbart","fitted","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:fitted.rbart","fitted","bart","train","","accepted","numeric len40"
"live","rbart.kT0","method:fitted.rbart","fitted","bart","test","","accepted","numeric len12"
"live","rbart.kT0","method:fitted.rbart","fitted","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:fitted.rbart","fitted","ranef","train","","accepted","numeric len4"
"live","rbart.kT0","method:fitted.rbart","fitted","ranef","test","","accepted","numeric len4"
"live","rbart.kT0","method:fitted.rbart","fitted","ranef","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.kT0","method:fitted.rbart","fitted","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.kT0","method:fitted.rbart","fitted","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.kT0","method:fitted.rbart","fitted","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.kT0","method:residuals.rbart","residuals","ev","","","accepted","numeric len40"
"live","rbart.kT0","method:residuals.rbart","residuals","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.kT0","method:summary.rbart","summary","","","","accepted","summary.bart len3"
"live","rbart.kT0","method:print.rbart","print","","","","accepted","rbart len17"
"live","rbart.kT0","method:plot.rbart","plot","","","","accepted","NULL"
"live","rbart.kT0","method:plotTree.rbart","plotTree","","","","refused","plotTree requires the trees to be kept: fit rbart_vi with keepTrees = TRUE"
"live","rbart.kT0","method:survivalProbabilities.rbart","survivalProbabilities","","","TRUE","refused","survivalProbabilities requires an aft (survival) rbart fit"
"live","rbart.kT0","method:survivalProbabilities.rbart","survivalProbabilities","","","FALSE","refused","survivalProbabilities requires an aft (survival) rbart fit"
"live","rbart.kT0","method:as_draws_array.rbart","as_draws_array","","","","accepted","draws_array/draws/array 1x1x2 dn=[{1},{1},{sigma,tau}]"
"live","rbart.kT0","method:as_draws_df.rbart","as_draws_df","","","","accepted","draws_df/draws/tbl_df/tbl/data.frame 1x5 dn=[{1},{sigma,tau,.chain,...}]"
"live","rbart.nc2","build","","","","","built","class=rbart"
"live","rbart.nc2","fields","documented-present","","","","info","call;yhat.train;yhat.test;yhat.train.mean;yhat.test.mean;sigma;first.sigma;varcount;sigest;y;fit;n.chains;family"
"live","rbart.nc2","fields","documented-absent","","","","info","resid.dist"
"live","rbart.nc2","fields","all-names","","","","info","call;y;group.by;family;sigest;group.by.test;ranef;first.tau;first.sigma;sigma;tau;yhat.train;yhat.test;varcount;ranef.mean;yhat.train.mean;yhat.test.mean;n.chains;seed;fit"
"live","rbart.nc2","method:predict.rbart","predict","ev","","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:predict.rbart","predict","ev","","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:predict.rbart","predict","ppd","","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:predict.rbart","predict","ppd","","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:predict.rbart","predict","bart","","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:predict.rbart","predict","bart","","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:predict.rbart","predict","ranef","","TRUE","accepted","matrix/array 2x4 dn=[NULL,{a,b,c,...}]"
"live","rbart.nc2","method:predict.rbart","predict","ranef","","FALSE","accepted","array 2x1x4 dn=[NULL,NULL,{a,b,c,...}]"
"live","rbart.nc2","method:predict.rbart","predict","zzz-bad-type","","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:predict.rbart","predict","zzz-bad-type","","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:extract.rbart","extract","ev","train","TRUE","accepted","matrix/array 2x40"
"live","rbart.nc2","method:extract.rbart","extract","ev","train","FALSE","accepted","array 2x1x40"
"live","rbart.nc2","method:extract.rbart","extract","ev","test","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:extract.rbart","extract","ev","test","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:extract.rbart","extract","ev","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","ev","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","ppd","train","TRUE","accepted","matrix/array 2x40"
"live","rbart.nc2","method:extract.rbart","extract","ppd","train","FALSE","accepted","array 2x1x40"
"live","rbart.nc2","method:extract.rbart","extract","ppd","test","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:extract.rbart","extract","ppd","test","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:extract.rbart","extract","ppd","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","ppd","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","bart","train","TRUE","accepted","matrix/array 2x40"
"live","rbart.nc2","method:extract.rbart","extract","bart","train","FALSE","accepted","array 2x1x40"
"live","rbart.nc2","method:extract.rbart","extract","bart","test","TRUE","accepted","matrix/array 2x12"
"live","rbart.nc2","method:extract.rbart","extract","bart","test","FALSE","accepted","array 2x1x12"
"live","rbart.nc2","method:extract.rbart","extract","bart","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","bart","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","loglik","train","TRUE","accepted","matrix/array 2x40"
"live","rbart.nc2","method:extract.rbart","extract","loglik","train","FALSE","accepted","array 2x1x40"
"live","rbart.nc2","method:extract.rbart","extract","loglik","test","TRUE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","rbart.nc2","method:extract.rbart","extract","loglik","test","FALSE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","rbart.nc2","method:extract.rbart","extract","loglik","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","loglik","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","ranef","train","TRUE","accepted","matrix/array 2x4 dn=[NULL,{a,b,c,...}]"
"live","rbart.nc2","method:extract.rbart","extract","ranef","train","FALSE","accepted","array 2x1x4 dn=[NULL,NULL,{a,b,c,...}]"
"live","rbart.nc2","method:extract.rbart","extract","ranef","test","TRUE","accepted","matrix/array 2x4 dn=[NULL,{a,b,c,...}]"
"live","rbart.nc2","method:extract.rbart","extract","ranef","test","FALSE","accepted","array 2x1x4 dn=[NULL,NULL,{a,b,c,...}]"
"live","rbart.nc2","method:extract.rbart","extract","ranef","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","ranef","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:extract.rbart","extract","trees","train","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","rbart.nc2","method:extract.rbart","extract","trees","train","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","rbart.nc2","method:extract.rbart","extract","trees","test","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","rbart.nc2","method:extract.rbart","extract","trees","test","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","rbart.nc2","method:extract.rbart","extract","trees","zzz-bad-sample","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","rbart.nc2","method:extract.rbart","extract","trees","zzz-bad-sample","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","train","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","train","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","test","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","test","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","zzz-bad-sample","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:extract.rbart","extract","zzz-bad-type","zzz-bad-sample","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'ranef', 'trees'"
"live","rbart.nc2","method:fitted.rbart","fitted","ev","train","","accepted","numeric len40"
"live","rbart.nc2","method:fitted.rbart","fitted","ev","test","","accepted","numeric len12"
"live","rbart.nc2","method:fitted.rbart","fitted","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:fitted.rbart","fitted","ppd","train","","accepted","numeric len40"
"live","rbart.nc2","method:fitted.rbart","fitted","ppd","test","","accepted","numeric len12"
"live","rbart.nc2","method:fitted.rbart","fitted","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:fitted.rbart","fitted","bart","train","","accepted","numeric len40"
"live","rbart.nc2","method:fitted.rbart","fitted","bart","test","","accepted","numeric len12"
"live","rbart.nc2","method:fitted.rbart","fitted","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:fitted.rbart","fitted","ranef","train","","accepted","numeric len4"
"live","rbart.nc2","method:fitted.rbart","fitted","ranef","test","","accepted","numeric len4"
"live","rbart.nc2","method:fitted.rbart","fitted","ranef","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","rbart.nc2","method:fitted.rbart","fitted","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:fitted.rbart","fitted","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:fitted.rbart","fitted","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:residuals.rbart","residuals","ev","","","accepted","numeric len40"
"live","rbart.nc2","method:residuals.rbart","residuals","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'ranef'"
"live","rbart.nc2","method:summary.rbart","summary","","","","accepted","summary.bart len3"
"live","rbart.nc2","method:print.rbart","print","","","","accepted","rbart len20"
"live","rbart.nc2","method:plot.rbart","plot","","","","refused","'x' is a list, but does not have components 'x' and 'y'"
